season,scheme,state_name,district_name,area_insured,sum_insured,farmer_share,goi_share,state_share,iu_count,gross_premium
kharif,WBCIS,Telangana,,18.51,16193.46,809.67,1376.44,1376.44,15,3562.55
kharif,WBCIS,Telangana,Mahabubabad,4.26,5345.18,267.26,645.49,645.49,15,1558.24
kharif,WBCIS,Telangana,,2.3,2011.49,100.57,199.87,199.87,18,500.31
kharif,WBCIS,Telangana,Mancherial,21.02,18458.24,922.91,1564.59,1564.59,18,4052.09
kharif,WBCIS,Telangana,Medak,0.84,733.01,36.65,36.65,36.65,20,109.95
kharif,WBCIS,Telangana,Mulugu,0.9,1156.23,57.81,61.16,61.16,8,180.13
kharif,WBCIS,Telangana,Nagarkurnool,8.1,7117.58,355.88,533.82,533.82,17,1423.52
kharif,WBCIS,Telangana,Nalgonda,31.84,27984.73,1399.24,2052.71,2052.71,31,5504.66
kharif,WBCIS,Telangana,Narayanpet,4.21,3689.83,184.49,367.16,367.16,11,918.81
kharif,WBCIS,Telangana,Nirmal,27.51,24073.27,1203.66,1805.71,1805.71,19,4815.08
kharif,WBCIS,Telangana,Nizamabad,0.49,426.26,21.31,42.63,42.63,9,106.57
kharif,WBCIS,Telangana,Peddapalli,0.2,174.15,8.71,15.02,15.02,12,38.75
kharif,WBCIS,Telangana,,1.92,1680.15,84.01,144.91,144.91,12,373.83
kharif,WBCIS,Telangana,Ranga Reddy,5.54,4826.38,241.32,243.9,243.9,27,729.12
kharif,WBCIS,Telangana,Sangareddy,4.6,4028.96,201.45,201.45,201.45,25,604.35
kharif,WBCIS,Telangana,Siddipet,3.65,3193.07,159.65,271.41,271.41,23,702.47
kharif,WBCIS,Telangana,Suryapet,7.08,6572.15,328.61,352.44,352.44,22,1033.49
kharif,WBCIS,Telangana,Vikarabad,5.52,4826,241.3,482.6,482.6,17,1206.5
kharif,WBCIS,Telangana,Wanaparthy,0.18,158.28,7.91,8.21,8.21,13,24.33
kharif,WBCIS,Telangana,,2.41,2364.77,118.24,177.36,177.36,15,472.96
kharif,WBCIS,Telangana,,1.3,1170.67,58.53,61.06,61.06,11,180.65
kharif,WBCIS,Telangana,,10.23,8953.01,447.65,673.83,673.83,16,1795.31
kharif,PMFBY,Tripura,Dhalai,0.41,243.03,4.86,0,0,103,4.86
kharif,PMFBY,Tripura,Gomati,1.86,1125.77,22.51,7.49,7.49,173,37.49
kharif,PMFBY,Tripura,Khowai,0.46,277.51,5.55,0,0,117,5.55
kharif,PMFBY,Tripura,North Tripura,0.37,220.04,4.4,0,0,89,4.4
kharif,PMFBY,Tripura,Sepahijala,0.48,290.93,5.82,1.99,1.99,158,9.8
kharif,PMFBY,Tripura,South Tripura,0.77,465.82,9.32,0.9058,0.9058,151,11.13
kharif,PMFBY,Tripura,Unakoti,0.33,195.81,3.92,0,0,79,3.92
kharif,PMFBY,Tripura,West Tripura,0.64,387.88,7.76,0,0,155,7.76
kharif,PMFBY,Uttar Pradesh,Agra,20.95,4854.17,97.08,69.62,69.62,608,236.32
kharif,PMFBY,Uttar Pradesh,Aligarh,22.58,12171.26,243.42,0.0082,0.0082,842,243.44
kharif,PMFBY,Uttar Pradesh,,34.25,15429.65,308.59,460.61,460.61,1497,1229.81
kharif,PMFBY,Uttar Pradesh,Ambedkar Nagar,19.7,9849.81,197,102.44,102.44,924,401.88
kharif,PMFBY,Uttar Pradesh,Amethi,23.88,13133.09,262.66,65.66,65.66,680,393.98
kharif,PMFBY,Uttar Pradesh,Amroha,4.22,2233.95,44.68,38.01,38.01,352,120.7
kharif,PMFBY,Uttar Pradesh,Auraiya,17.37,6569.93,131.4,29.3,29.3,465,190
kharif,PMFBY,Uttar Pradesh,Azamgarh,10.88,4517.53,90.35,90.35,90.35,1475,271.05
kharif,PMFBY,Uttar Pradesh,Baghpat,0.61,496.56,9.93,4.69,4.69,78,19.31
kharif,PMFBY,Uttar Pradesh,Bahraich,33.11,17869.83,357.4,32.39,32.39,1020,422.18
kharif,PMFBY,Uttar Pradesh,Ballia,15.37,7991.71,159.83,292.75,292.75,738,745.33
kharif,PMFBY,Uttar Pradesh,Balrampur,8.49,4159.06,83.18,33.27,33.27,604,149.72
kharif,PMFBY,Uttar Pradesh,Banda,33.35,11745.08,234.9,577.6,577.6,464,1390.1
kharif,PMFBY,Uttar Pradesh,Barabanki,56.4,27328.87,546.58,903.07,903.07,1165,2352.72
kharif,PMFBY,Uttar Pradesh,Bareilly,15.87,10990.99,219.82,265.95,265.95,1018,751.72
kharif,PMFBY,Uttar Pradesh,Basti,19.37,9358.07,187.16,233.95,233.95,1231,655.06
kharif,PMFBY,Uttar Pradesh,Bhadohi,4.76,2292.51,45.85,88.48,88.48,484,222.81
kharif,PMFBY,Uttar Pradesh,Bijnor,1.05,782.45,15.65,1.76,1.76,321,19.17
kharif,PMFBY,Uttar Pradesh,Budaun,19.2,8930.85,178.62,1.92,1.92,949,182.46
kharif,PMFBY,Uttar Pradesh,Bulandshahr,28.79,20055.1,401.1,99.13,99.13,873,599.36
kharif,PMFBY,Uttar Pradesh,Chandauli,15.74,7868.75,157.37,78.79,78.79,658,314.95
kharif,PMFBY,Uttar Pradesh,Chitrakoot,14.65,5562.25,111.24,236.18,236.18,308,583.6
kharif,PMFBY,Uttar Pradesh,Deoria,24.31,12153.53,243.07,729.01,729.01,1014,1701.09
kharif,PMFBY,Uttar Pradesh,Etah,8.73,4262.3,85.25,57.79,57.79,514,200.83
kharif,PMFBY,Uttar Pradesh,Etawah,19.5,7855.76,157.11,96.58,96.58,453,350.27
kharif,PMFBY,Uttar Pradesh,,20.91,10037.85,200.76,50.19,50.19,818,301.14
kharif,PMFBY,Uttar Pradesh,Farrukhabad,13.64,5814.34,116.29,98.47,98.47,552,313.23
kharif,PMFBY,Uttar Pradesh,Fatehpur,46.96,21316.56,426.33,125.54,125.54,757,677.41
kharif,PMFBY,Uttar Pradesh,Firozabad,17.01,5883.61,117.67,12.49,12.49,535,142.65
kharif,PMFBY,Uttar Pradesh,Gautam Buddha Nagar,4.43,2872.05,57.44,0.3543,0.3543,132,58.15
kharif,PMFBY,Uttar Pradesh,Ghaziabad,0.78,435.54,8.71,1.09,1.09,91,10.89
kharif,PMFBY,Uttar Pradesh,Ghazipur,21.73,12051.85,241.04,301.97,301.97,1137,844.98
kharif,PMFBY,Uttar Pradesh,Gonda,8.58,4442.28,88.84,78.57,78.57,1045,245.98
kharif,PMFBY,Uttar Pradesh,Gorakhpur,26.28,12870.63,257.41,656.34,656.34,1240,1570.09
kharif,PMFBY,Uttar Pradesh,Hamirpur,41.85,8376.76,167.53,367.59,367.59,335,902.71
kharif,PMFBY,Uttar Pradesh,Hapur,2.04,1480.7,29.61,0,0,239,29.61
kharif,PMFBY,Uttar Pradesh,Hardoi,26.84,12435.85,248.72,189.08,189.08,1160,626.88
kharif,PMFBY,Uttar Pradesh,Hathras,12.33,5603.54,112.07,71.58,71.58,455,255.23
kharif,PMFBY,Uttar Pradesh,Jalaun,81.15,16396.54,327.93,1543.72,1543.72,573,3415.37
kharif,PMFBY,Uttar Pradesh,Jaunpur,9.64,3671.31,73.43,4.15,4.15,1533,81.73
kharif,PMFBY,Uttar Pradesh,Jhansi,165.52,49264.66,985.28,5265.91,5265.91,490,11517.1
kharif,PMFBY,Uttar Pradesh,Kannauj,25.83,7955.47,159.11,21.52,21.52,447,202.15
kharif,PMFBY,Uttar Pradesh,Kanpur Dehat,35.33,15054.88,301.1,140.41,140.41,631,581.92
kharif,PMFBY,Uttar Pradesh,Kanpur Nagar,34.28,13698.46,273.97,2434.95,2434.95,427,5143.87
kharif,PMFBY,Uttar Pradesh,Kasganj,6.45,2823.46,56.47,32.73,32.73,387,121.93
kharif,PMFBY,Uttar Pradesh,Kaushambi,10.64,6479.77,129.6,129.83,129.83,475,389.26
kharif,PMFBY,Uttar Pradesh,Kheri,5.02,3209.46,64.19,0.0049,0.0049,753,64.2
kharif,PMFBY,Uttar Pradesh,Kushi Nagar,24.19,11565.06,231.3,338.85,338.85,942,909
kharif,PMFBY,Uttar Pradesh,Lalitpur,203.13,49084.38,981.68,5315.8,5315.8,414,11613.28
kharif,PMFBY,Uttar Pradesh,Lucknow,13.11,8412.06,168.24,337.25,337.25,440,842.74
kharif,PMFBY,Uttar Pradesh,Mahoba,44.89,11984.17,239.68,1090.59,1090.59,273,2420.86
kharif,PMFBY,Uttar Pradesh,,22.99,11311.46,226.23,45.24,45.24,916,316.71
kharif,PMFBY,Uttar Pradesh,Mainpuri,10.05,4682.08,93.64,50.94,50.94,514,195.52
kharif,PMFBY,Uttar Pradesh,Mathura,84.88,43631.47,872.63,847.37,847.37,522,2567.37
kharif,PMFBY,Uttar Pradesh,Mau,6.69,2758.84,55.18,41.38,41.38,576,137.94
kharif,PMFBY,Uttar Pradesh,Meerut,0.76,636.79,12.74,2.04,2.04,196,16.82
kharif,PMFBY,Uttar Pradesh,Mirzapur,34.85,16433.41,328.67,679.47,679.47,719,1687.61
kharif,PMFBY,Uttar Pradesh,Moradabad,12.98,6373.77,127.47,127.47,127.47,561,382.41
kharif,PMFBY,Uttar Pradesh,Muzaffarnagar,0.46,346.97,6.94,3.73,3.73,75,14.4
kharif,PMFBY,Uttar Pradesh,Pilibhit,29.69,17593.84,351.88,163.62,163.62,705,679.12
kharif,PMFBY,Uttar Pradesh,Pratapgarh,22.79,11341.54,226.83,167.78,167.78,1121,562.39
kharif,PMFBY,Uttar Pradesh,Rae Bareli,49.92,23965.34,479.3,188.92,188.92,904,857.14
kharif,PMFBY,Uttar Pradesh,Rampur,46.26,30757.32,615.15,276.86,276.86,675,1168.87
kharif,PMFBY,Uttar Pradesh,Saharanpur,2.52,1779.5,35.59,11.12,11.12,574,57.83
kharif,PMFBY,Uttar Pradesh,Sambhal,9.43,4314.95,86.3,5.8,5.8,516,97.9
kharif,PMFBY,Uttar Pradesh,,15.05,7816.83,156.34,117.25,117.25,773,390.84
kharif,PMFBY,Uttar Pradesh,Shahjahanpur,14.11,7459.16,149.18,126.03,126.03,995,401.24
kharif,PMFBY,Uttar Pradesh,Shamli,1.08,654.72,13.09,7.79,7.79,155,28.67
kharif,PMFBY,Uttar Pradesh,,12.48,5996.46,119.93,149.89,149.89,394,419.71
kharif,PMFBY,Uttar Pradesh,Siddharth Nagar,22.56,9853.72,197.07,157.17,157.17,1174,511.41
kharif,PMFBY,Uttar Pradesh,Sitapur,21.07,14187.88,283.76,220.43,220.43,1316,724.62
kharif,PMFBY,Uttar Pradesh,Sonbhadra,29.72,14894.67,297.89,807.33,807.33,601,1912.55
kharif,PMFBY,Uttar Pradesh,Sultanpur,25.81,12777.5,255.55,255.55,255.55,952,766.65
kharif,PMFBY,Uttar Pradesh,Unnao,32.4,12966.9,259.34,342.54,342.54,913,944.42
kharif,PMFBY,Uttar Pradesh,Varanasi,5.72,2946.88,58.94,0.0275,0.0275,589,59
kharif,WBCIS,Uttar Pradesh,Bahraich,0.06,88.98,4.45,2.18,2.18,2,8.81
kharif,WBCIS,Uttar Pradesh,Ballia,0,0.2024,0.0101,0,0,1,0.01
kharif,WBCIS,Uttar Pradesh,Barabanki,0.1,143.1,7.16,10.73,10.73,6,28.62
kharif,WBCIS,Uttar Pradesh,Budaun,0,0.03,0.0015,0.0015,0.0015,1,0
kharif,WBCIS,Uttar Pradesh,Fatehpur,0.15,80.02,4,7.85,7.85,5,19.7
kharif,WBCIS,Uttar Pradesh,Firozabad,0.2,98.67,4.93,3.75,3.75,1,12.43
kharif,WBCIS,Uttar Pradesh,Gonda,0,3.39,0.1695,0.1187,0.1187,2,0.41
kharif,WBCIS,Uttar Pradesh,Gorakhpur,0.52,785.73,39.29,39.29,39.29,2,117.87
kharif,WBCIS,Uttar Pradesh,Kaushambi,0.01,19.2,0.9601,1.07,1.07,2,3.1
kharif,WBCIS,Uttar Pradesh,Kheri,0.09,131.28,6.56,2.95,2.95,10,12.46
kharif,WBCIS,Uttar Pradesh,Kushi Nagar,1.34,2010.47,100.52,150.79,150.79,12,402.1
kharif,WBCIS,Uttar Pradesh,Lucknow,0.05,74.6,1.73,0,0,1,1.73
kharif,WBCIS,Uttar Pradesh,,0.08,122.91,6.15,7.72,7.72,3,21.59
kharif,WBCIS,Uttar Pradesh,Mirzapur,0.22,110.59,5.53,10.98,10.98,2,27.49
kharif,WBCIS,Uttar Pradesh,Sitapur,0.02,34.91,1.75,1.22,1.22,10,4.19
kharif,PMFBY,Uttarakhand,Almora,1.53,587.72,9.4,0,0,16,9.4
kharif,PMFBY,Uttarakhand,Bageshwar,1.36,557.55,5.58,0,0,7,5.58
kharif,PMFBY,Uttarakhand,Chamoli,0.31,127.27,2.55,0,0,11,2.55
kharif,PMFBY,Uttarakhand,Champawat,0.2,94.99,0.9499,0,0,7,0.95
kharif,PMFBY,Uttarakhand,Dehradun,0.53,348.96,6.98,2.09,2.09,27,11.16
kharif,PMFBY,Uttarakhand,,0.51,178.96,3.58,0.5678,0.5678,13,4.72
kharif,PMFBY,Uttarakhand,,2,1716.49,34.33,27.46,27.46,52,89.25
kharif,PMFBY,Uttarakhand,Nainital,2.43,1721.04,32.32,3.72,3.72,22,39.76
kharif,PMFBY,Uttarakhand,Pithoragarh,2.32,994.56,9.95,0,0,13,9.95
kharif,PMFBY,Uttarakhand,Rudra Prayag,0.66,289.77,4.37,0,0,4,4.37
kharif,PMFBY,Uttarakhand,Tehri Garhwal,0.95,379.31,7.59,5.22,5.22,14,18.03
kharif,PMFBY,Uttarakhand,,34.56,27302.52,450.49,0,0,38,450.49
kharif,PMFBY,Uttarakhand,Uttar Kashi,2.62,1781.13,35.62,7.89,7.89,10,51.4
kharif,WBCIS,Uttarakhand,Almora,1.61,1296.22,64.47,18.16,18.16,16,100.79
kharif,WBCIS,Uttarakhand,Bageshwar,0.34,263.34,13.05,6.29,6.29,7,25.63
kharif,WBCIS,Uttarakhand,Chamoli,0.31,250.88,12.54,8.12,8.12,12,28.78
kharif,WBCIS,Uttarakhand,Champawat,2.38,2124.52,105.84,112.91,112.91,7,331.66
kharif,WBCIS,Uttarakhand,Dehradun,3.17,2930.17,146.47,190.63,190.63,7,527.73
kharif,WBCIS,Uttarakhand,,0.05,41.74,1.88,0.5236,0.5236,8,2.93
kharif,WBCIS,Uttarakhand,Nainital,11.21,8539.32,424.05,1045.83,1045.83,8,2515.71
kharif,WBCIS,Uttarakhand,Pithoragarh,4.08,3194.89,159.73,239.35,239.35,12,638.43
kharif,WBCIS,Uttarakhand,Rudra Prayag,0,3.27,0.1636,0.1064,0.1064,3,0.38
kharif,WBCIS,Uttarakhand,Tehri Garhwal,0.81,666.7,33.34,18.49,18.49,11,70.32
kharif,WBCIS,Uttarakhand,Uttar Kashi,1.62,1240.32,60.89,69.2,69.2,10,199.29
rabi,PMFBY,Assam,Baksa,7.91,4934.69,9.44,30.44,151.48,13,191.36
rabi,PMFBY,Assam,Barpeta,38.17,33877.03,165.76,37.2,837.63,8,1040.59
rabi,PMFBY,Assam,Bongaigaon,43.22,38306.87,31.28,145.47,924.75,3,1101.5
rabi,PMFBY,Assam,Cachar,4.83,3612.29,3.32,77.47,198.48,5,279.27
rabi,PMFBY,Assam,Chirang,15.47,13458.5,35.7,24.53,232.29,3,292.52
rabi,PMFBY,Assam,Darrang,18,13390.21,1.58,38.52,398.15,4,438.25
rabi,PMFBY,Assam,Dhemaji,8.61,7069.52,1.92,16.79,147.11,4,165.82
rabi,PMFBY,Assam,Dhubri,20.01,13112.72,0.8794,56.12,274.89,8,331.89
rabi,PMFBY,Assam,Dibrugarh,2.51,847.07,0.7838,2.12,14.04,7,16.94
rabi,PMFBY,Assam,Goalpara,28.68,24975.84,51.17,44.07,604.66,5,699.9
rabi,PMFBY,Assam,Golaghat,2.72,2224.83,0.6991,3.61,70.19,6,74.5
rabi,PMFBY,Assam,Hailakandi,5.61,4422.91,0.4665,11.36,90.49,4,102.32
rabi,PMFBY,Assam,Jorhat,23.55,21847.44,9.53,51.08,592.08,6,652.69
rabi,PMFBY,Assam,Kamrup,18.68,13305.33,6.5,41.28,355.59,11,403.37
rabi,PMFBY,Assam,,4.08,3018.6,10.11,86.31,179.12,5,275.54
rabi,PMFBY,Assam,Karimganj,3.36,2365.44,0.1653,71.16,120.13,5,191.46
rabi,PMFBY,Assam,Kokrajhar,12.06,10056.75,11.91,32.97,263.3,4,308.18
rabi,PMFBY,Assam,Lakhimpur,11.39,8938.48,1.15,37.98,251.34,7,290.47
rabi,PMFBY,Assam,,10.22,6128.92,0.2348,77.41,170.09,5,247.73
rabi,PMFBY,Assam,Nagaon,37.85,27468.71,2.85,73.92,872.49,11,949.26
rabi,PMFBY,Assam,Nalbari,3.21,2742.49,0.6163,3.2,58.77,7,62.59
rabi,PMFBY,Assam,Sivasagar,4.81,4249.96,1.87,5.38,190.92,7,198.17
rabi,PMFBY,Assam,Sonitpur,10.27,9305.81,12.88,16.26,221.71,8,250.85
rabi,PMFBY,Assam,Tinsukia,3.08,3909.65,0.0665,59.04,252.59,4,311.7
rabi,PMFBY,Assam,Udalguri,6.07,4346.32,0.4115,6.87,127.33,5,134.61
rabi,PMFBY,Chhattisgarh,Balod,2.84,1017.74,15.27,65.22,65.22,138,145.71
rabi,PMFBY,Chhattisgarh,Baloda Bazar,0.18,49.13,0.7369,2.89,2.89,57,6.52
rabi,PMFBY,Chhattisgarh,Balrampur,2.52,617.45,9.26,1.86,1.86,225,12.98
rabi,PMFBY,Chhattisgarh,Bastar,0.05,8.42,0.1264,0.6693,0.6693,4,1.47
rabi,PMFBY,Chhattisgarh,Bemetara,71.52,26154.36,392.32,817.12,817.12,658,2026.56
rabi,PMFBY,Chhattisgarh,Bilaspur,0.95,126.97,1.9,4.14,4.14,127,10.18
rabi,PMFBY,Chhattisgarh,,0.01,1.12,0.0168,0.1543,0.1543,4,0.33
rabi,PMFBY,Chhattisgarh,Dhamtari,1.93,577.71,8.67,30.3,30.3,92,69.27
rabi,PMFBY,Chhattisgarh,Durg,19.96,7000.89,105.01,225.06,225.06,302,555.13
rabi,PMFBY,Chhattisgarh,Gariyaband,0.01,3.33,0.0499,0.2006,0.2006,4,0.45
rabi,PMFBY,Chhattisgarh,Janjgir-champa,0.05,5.97,0.0895,0.0746,0.0746,17,0.24
rabi,PMFBY,Chhattisgarh,Jashpur,0.01,1.65,0.0248,0.0372,0.0372,25,0.1
rabi,PMFBY,Chhattisgarh,,34.69,10912.06,163.68,784.16,784.16,785,1732
rabi,PMFBY,Chhattisgarh,Kondagaon,0.04,8.05,0.1207,0.6535,0.6535,3,1.43
rabi,PMFBY,Chhattisgarh,Korba,0.07,11.4,0.1709,0.4856,0.4856,19,1.14
rabi,PMFBY,Chhattisgarh,,1.91,473.2,7.1,22.42,22.42,70,51.94
rabi,PMFBY,Chhattisgarh,Mahasamund,0.05,11.99,0.1798,0.2752,0.2752,6,0.73
rabi,PMFBY,Chhattisgarh,Mungeli,7.39,1030.03,15.45,23.9,23.9,290,63.25
rabi,PMFBY,Chhattisgarh,Raigarh,0.01,2.92,0.0437,0.0219,0.0219,5,0.09
rabi,PMFBY,Chhattisgarh,Raipur,0.23,58.31,0.8747,0.6042,0.6042,57,2.08
rabi,PMFBY,Chhattisgarh,Rajnandgaon,76.47,24020.5,360.31,422.06,422.06,856,1204.43
rabi,PMFBY,Chhattisgarh,Sukma,0.02,3.87,0.058,0.2609,0.2609,3,0.58
rabi,PMFBY,Chhattisgarh,Surajpur,2.32,567.34,8.51,5.49,5.49,174,19.49
rabi,PMFBY,Chhattisgarh,Surguja,1.74,401.42,6.02,15.1,15.1,211,36.22
rabi,PMFBY,Chhattisgarh,,0.08,13.72,0.2058,0.8931,0.8931,5,1.99
rabi,WBCIS,Chhattisgarh,Balod,0.17,150.98,7.55,12.52,12.52,27,32.59
rabi,WBCIS,Chhattisgarh,Baloda Bazar,0.08,66.73,3.34,4.8,4.8,32,12.94
rabi,WBCIS,Chhattisgarh,Balrampur,0.02,15.83,0.7914,0.9665,0.9665,18,2.72
rabi,WBCIS,Chhattisgarh,Bastar,0.35,288.16,14.41,21.77,21.77,14,57.95
rabi,WBCIS,Chhattisgarh,Bemetara,0.49,474.31,23.72,43.97,43.97,28,111.66
rabi,WBCIS,Chhattisgarh,Bijapur,0,3.46,0.1729,0.2593,0.2593,6,0.69
rabi,WBCIS,Chhattisgarh,Bilaspur,0.18,159.66,7.98,16.1,16.1,39,40.18
rabi,WBCIS,Chhattisgarh,,0.01,5.5,0.275,0.4125,0.4125,2,1.1
rabi,WBCIS,Chhattisgarh,Dhamtari,0.08,66.32,3.32,4.94,4.94,21,13.2
rabi,WBCIS,Chhattisgarh,Durg,0.93,881.01,44.05,85.79,85.79,24,215.63
rabi,WBCIS,Chhattisgarh,Gariyaband,0.05,40.55,2.03,3.04,3.04,10,8.11
rabi,WBCIS,Chhattisgarh,Janjgir-champa,0.09,77.34,3.87,7.18,7.18,25,18.23
rabi,WBCIS,Chhattisgarh,Jashpur,0.05,43.71,2.19,5.52,5.52,24,13.23
rabi,WBCIS,Chhattisgarh,,0.68,644.47,32.22,117.45,117.45,26,267.12
rabi,WBCIS,Chhattisgarh,Kondagaon,0.04,37.29,1.86,2.69,2.69,17,7.24
rabi,WBCIS,Chhattisgarh,Korba,0.12,87.07,4.35,6.53,6.53,23,17.41
rabi,WBCIS,Chhattisgarh,,0.03,28.07,1.4,2.49,2.49,16,6.38
rabi,WBCIS,Chhattisgarh,Mahasamund,0.07,58.29,2.91,4.37,4.37,17,11.65
rabi,WBCIS,Chhattisgarh,Mungeli,0.15,129.29,6.46,12.74,12.74,11,31.94
rabi,WBCIS,Chhattisgarh,Narayanpur,0.01,10.4,0.5202,0.8844,0.8844,5,2.29
rabi,WBCIS,Chhattisgarh,Raigarh,0.18,153.93,7.7,11.28,11.28,35,30.26
rabi,WBCIS,Chhattisgarh,Raipur,0.06,56.1,2.81,4.08,4.08,27,10.97
rabi,WBCIS,Chhattisgarh,Rajnandgaon,1.88,1799.33,89.97,423,423,60,935.97
rabi,WBCIS,Chhattisgarh,Sukma,0.03,22.13,1.11,1.66,1.66,6,4.43
rabi,WBCIS,Chhattisgarh,Surajpur,0.1,94.1,4.71,7.6,7.6,23,19.91
rabi,WBCIS,Chhattisgarh,Surguja,0.11,90.45,4.52,10.03,10.03,22,24.58
rabi,WBCIS,Chhattisgarh,,0.04,37.46,1.87,3.07,3.07,24,8.01
rabi,PMFBY,Goa,North Goa,0.01,7.54,0.1131,0.0188,0.0188,3,0.15
rabi,PMFBY,Goa,South Goa,0.03,12.5,0.1876,0.415,0.415,3,1.02
rabi,PMFBY,Gujarat,Ahmadabad,0.03,6.94,0.1041,0.0358,0.0358,2,0.18
rabi,PMFBY,Gujarat,Arvalli,0.01,2.27,0.0341,0.0321,0.0321,5,0.1
rabi,PMFBY,Gujarat,Banas Kantha,0,0.36,0.0152,0,0,1,0.02
rabi,PMFBY,Gujarat,Bharuch,0,0.2536,0.0038,0.0019,0.0019,7,0.01
rabi,PMFBY,Gujarat,Bhavnagar,0.01,2.28,0.0385,0.0263,0.0263,5,0.09
rabi,PMFBY,Gujarat,,0,0.6959,0.0348,0.0104,0.0104,1,0.06
rabi,PMFBY,Gujarat,Gandhinagar,0,0.08,0.0012,0.0006,0.0006,3,0
rabi,PMFBY,Gujarat,Mahesana,0.01,2.44,0.0905,0.045,0.045,3,0.18
rabi,PMFBY,Gujarat,Panch Mahals,0.02,8.07,0.1211,0.1045,0.1045,7,0.33
rabi,PMFBY,Gujarat,Porbandar,0,0.3611,0.0086,0.0043,0.0043,3,0.02
rabi,PMFBY,Haryana,Ambala,29.83,18642.42,279.64,281.54,281.54,482,842.72
rabi,PMFBY,Haryana,Bhiwani,113.08,58223.07,873.34,1572.57,1572.57,278,4018.48
rabi,PMFBY,Haryana,,33.86,18361.32,275.42,1257.45,1257.45,173,2790.32
rabi,PMFBY,Haryana,Faridabad,4.56,2863.78,42.96,36.81,36.81,136,116.58
rabi,PMFBY,Haryana,Fatehabad,99.25,61940.87,929.11,3060.19,3060.19,248,7049.49
rabi,PMFBY,Haryana,,11.58,6962.27,104.43,96.1,96.1,242,296.63
rabi,PMFBY,Haryana,Hisar,149.85,91631.89,1374.48,2235.58,2235.58,280,5845.64
rabi,PMFBY,Haryana,Jhajjar,22.89,13901.98,208.53,170.52,170.52,264,549.57
rabi,PMFBY,Haryana,Jind,93.28,58583.84,878.76,1186.33,1186.33,311,3251.42
rabi,PMFBY,Haryana,Kaithal,80.27,50562.73,758.44,253.23,253.23,280,1264.9
rabi,PMFBY,Haryana,Karnal,56.72,35711.44,535.67,367.84,367.84,434,1271.35
rabi,PMFBY,Haryana,Kurukshetra,47.45,29877.44,448.16,150.64,150.64,418,749.44
rabi,PMFBY,Haryana,Mahendragarh,43.79,21821.2,327.32,390.32,390.32,375,1107.96
rabi,PMFBY,Haryana,,9.73,5931.73,88.98,43.79,43.79,395,176.56
rabi,PMFBY,Haryana,Palwal,22.31,14016.16,210.24,140.61,140.61,283,491.46
rabi,PMFBY,Haryana,Panchkula,4.16,2592.99,38.89,21.4,21.4,192,81.69
rabi,PMFBY,Haryana,Panipat,25.17,15846.74,237.7,157.86,157.86,194,553.42
rabi,PMFBY,Haryana,Rewari,35.63,17936.86,269.05,260.1,260.1,409,789.25
rabi,PMFBY,Haryana,Rohtak,21.68,13475.39,202.13,199.25,199.25,148,600.63
rabi,PMFBY,Haryana,Sirsa,189.07,117461.74,1761.92,1269.57,1269.57,334,4301.06
rabi,PMFBY,Haryana,Sonipat,45.75,28762.9,431.44,295.34,295.34,338,1022.12
rabi,PMFBY,Haryana,Yamunanagar,17.69,11139.86,167.1,55.98,55.98,633,279.06
rabi,PMFBY,Himachal Pradesh,Bilaspur,4.21,1262.84,18.94,110.5,110.5,7,239.94
rabi,PMFBY,Himachal Pradesh,Chamba,1.07,320.5,4.8,8.77,8.77,12,22.34
rabi,PMFBY,Himachal Pradesh,Hamirpur,7.18,2154.46,32.32,102.34,102.34,10,237
rabi,PMFBY,Himachal Pradesh,Kangra,13.36,4009.15,60.13,120.22,120.22,34,300.57
rabi,PMFBY,Himachal Pradesh,Kullu,0.01,3.3,0.0495,0.0165,0.0165,5,0.08
rabi,PMFBY,Himachal Pradesh,Mandi,1.05,315.95,4.74,3.95,3.95,19,12.64
rabi,PMFBY,Himachal Pradesh,Shimla,0.04,11.5,0.1725,0.2013,0.2013,7,0.58
rabi,PMFBY,Himachal Pradesh,Sirmaur,0.66,198.15,2.97,6.94,6.94,13,16.85
rabi,PMFBY,Himachal Pradesh,Solan,1.15,344.88,5.17,6.04,6.04,10,17.25
rabi,PMFBY,Himachal Pradesh,Una,6.27,1879.52,28.19,32.89,32.89,12,93.97
rabi,WBCIS,Himachal Pradesh,Bilaspur,0.01,0.062,0.0031,0.0006,0.0006,1,0
rabi,WBCIS,Himachal Pradesh,Chamba,58.94,471.53,23.58,15.32,15.32,99,54.22
rabi,WBCIS,Himachal Pradesh,Kangra,1.15,30.75,1.3,0.173,0.173,34,1.65
rabi,WBCIS,Himachal Pradesh,Kinnaur,489.24,3913.93,195.7,254.41,254.41,73,704.52
rabi,WBCIS,Himachal Pradesh,Kullu,1584.05,12682.11,634.11,316.91,316.91,160,1267.93
rabi,WBCIS,Himachal Pradesh,,41.6,332.77,16.64,33.28,33.28,28,83.2
rabi,WBCIS,Himachal Pradesh,Mandi,912.76,7346.41,367.32,693.87,693.87,229,1755.06
rabi,WBCIS,Himachal Pradesh,Shimla,3777.4,30216.39,1510.82,830.91,830.91,404,3172.64
rabi,WBCIS,Himachal Pradesh,Sirmaur,41.64,501.69,25.08,9.76,9.76,167,44.6
rabi,WBCIS,Himachal Pradesh,Solan,2.12,123.2,6.16,13.15,13.15,54,32.46
