season,scheme,state_name,district_name,area_insured,sum_insured,farmer_share,goi_share,state_share,iu_count
kharif,WBCIS,Chhattisgarh,Mahasamund,0.13,130.42,6.52,4.66,4.66,12
kharif,WBCIS,Chhattisgarh,Mungeli,0.12,108.96,5.45,5.04,5.04,5
kharif,WBCIS,Chhattisgarh,Narayanpur,0,1.55,0.0775,0.0638,0.0638,2
kharif,WBCIS,Chhattisgarh,Raigarh,0.12,106.59,5.33,4.62,4.62,14
kharif,WBCIS,Chhattisgarh,Raipur,0.06,57.96,2.9,3.21,3.21,22
kharif,WBCIS,Chhattisgarh,Rajnandgaon,1.98,2125.64,106.28,377.74,377.74,20
kharif,WBCIS,Chhattisgarh,Sukma,0.05,74.35,3.72,5.55,5.55,3
kharif,WBCIS,Chhattisgarh,Surajpur,0.04,37.94,1.9,2.75,2.75,8
kharif,WBCIS,Chhattisgarh,Surguja,0.09,86.53,4.33,5.92,5.92,12
kharif,PMFBY,Goa,North Goa,0.09,60.5,1.22,0,0,1
kharif,PMFBY,Goa,South Goa,0.02,20.15,0.8042,0.3353,0.3353,1
kharif,PMFBY,Gujarat,Ahmadabad,0,0.05,0.001,0.0008,0.0008,1
kharif,PMFBY,Gujarat,Patan,0.01,4.46,0.1687,0,0,1
kharif,PMFBY,Haryana,Ambala,34.96,25616.74,481.74,196.06,227.17,486
kharif,PMFBY,Haryana,Bhiwani,106.89,73840.62,1476.81,5281.23,7066.88,277
kharif,PMFBY,Haryana,Faridabad,4.71,3634.75,72.69,38.43,39.37,138
kharif,PMFBY,Haryana,Fatehabad,103.73,80011.94,1600.24,2290.48,3484.51,248
kharif,PMFBY,Haryana,Hisar,144.27,109882.85,2198.54,6777.11,9341.94,280
kharif,PMFBY,Haryana,Jhajjar,24.24,17014.02,340.28,386.75,470.44,265
kharif,PMFBY,Haryana,Jind,89.17,68478.96,1360.67,1781.84,2445.18,311
kharif,PMFBY,Haryana,Kaithal,86.49,66366.5,1309.95,977.94,1023.57,278
kharif,PMFBY,Haryana,Karnal,60.55,46068.2,901.25,412.53,433.84,433
kharif,PMFBY,Haryana,Kurukshetra,55.79,41931.81,810.11,873.99,903,418
kharif,PMFBY,Haryana,Mahendragarh,38.78,20235.37,404.71,326.86,666.58,375
kharif,PMFBY,Haryana,Palwal,22.36,17163.73,343.27,286.48,436.74,283
kharif,PMFBY,Haryana,Panchkula,4.62,3490.47,69.81,54.11,54.18,208
kharif,PMFBY,Haryana,Panipat,26.48,20587.46,411.75,155.85,156.61,195
kharif,PMFBY,Haryana,Rewari,35.12,19591.7,391.83,1319.75,1663.88,408
kharif,PMFBY,Haryana,Rohtak,23.68,18178.11,363.56,1010.99,1049.33,148
kharif,PMFBY,Haryana,Sirsa,189.34,145167.75,2903.35,6977.73,10396.91,334
kharif,PMFBY,Haryana,Sonipat,44.04,33755.82,667.14,351.28,368.71,336
kharif,PMFBY,Haryana,Yamunanagar,22.65,17353.98,342.12,72.73,77.98,633
kharif,PMFBY,Himachal Pradesh,Bilaspur,4.24,1272.64,25.45,31.6,31.6,7
kharif,PMFBY,Himachal Pradesh,Chamba,1.07,320.95,6.42,0.8188,0.8188,12
kharif,PMFBY,Himachal Pradesh,Hamirpur,7.29,2186.57,43.73,31.65,31.65,10
kharif,PMFBY,Himachal Pradesh,Kangra,12.29,3686.05,73.72,40.62,40.62,34
kharif,PMFBY,Himachal Pradesh,Kullu,0,1.13,0.0226,0.0028,0.0028,3
kharif,PMFBY,Himachal Pradesh,Mandi,1.64,490.67,9.81,5.74,5.74,20
kharif,PMFBY,Himachal Pradesh,Shimla,0.07,19.8,0.396,0.0528,0.0528,6
kharif,PMFBY,Himachal Pradesh,Sirmaur,0.78,232.64,4.65,1.74,1.74,12
kharif,PMFBY,Himachal Pradesh,Solan,1.74,522.94,10.46,5.19,5.19,12
kharif,PMFBY,Himachal Pradesh,Una,6.46,1937.4,38.75,27.74,27.74,12
kharif,WBCIS,Himachal Pradesh,Bilaspur,0.04,50.51,2.53,0.9354,0.9354,3
kharif,WBCIS,Himachal Pradesh,Chamba,0.03,20.18,1.01,0.0676,0.0676,2
kharif,WBCIS,Himachal Pradesh,Kangra,0,0.646,0.0323,0.0291,0.0291,1
kharif,WBCIS,Himachal Pradesh,Kullu,0.02,19.73,0.9868,1,1,4
kharif,WBCIS,Himachal Pradesh,Mandi,0.09,86.4,4.32,0.489,0.489,5
kharif,WBCIS,Himachal Pradesh,Shimla,0.26,256.14,12.81,12.68,12.68,7
kharif,WBCIS,Himachal Pradesh,Sirmaur,0.42,511.52,25.58,12.78,12.78,6
kharif,WBCIS,Himachal Pradesh,Solan,1.13,1139.29,56.96,22.53,22.53,5
kharif,WBCIS,Himachal Pradesh,Una,1.06,793.1,39.65,7.93,7.93,4
kharif,PMFBY,Jharkhand,Bokaro,28.02,17586.35,1177.33,826.17,1134.57,207
kharif,PMFBY,Jharkhand,Chatra,21.08,12986.21,569.16,309.86,502.41,165
kharif,PMFBY,Jharkhand,Deoghar,39.24,24832.74,1609.16,1113.18,1488.55,200
kharif,PMFBY,Jharkhand,Dhanbad,12.43,7244.89,485.87,341.28,468.31,229
kharif,PMFBY,Jharkhand,Dumka,12.18,6214.45,316.22,192.11,251.08,216
kharif,PMFBY,Jharkhand,Garhwa,38.27,19934.95,1336.11,937.97,1213.81,208
kharif,PMFBY,Jharkhand,Giridih,31.87,19163.28,943.51,560.85,884.33,353
kharif,PMFBY,Jharkhand,Godda,14.21,7803.51,429.35,273.59,429.35,210
kharif,PMFBY,Jharkhand,Gumla,20.24,11921.41,654.29,416.23,605.93,167
kharif,PMFBY,Jharkhand,Hazaribagh,26.53,12196.17,468.83,225.34,468.82,257
kharif,PMFBY,Jharkhand,Jamtara,14.39,8740.86,656.79,482.21,588.88,124
kharif,PMFBY,Jharkhand,Khunti,21.39,13471.02,665.9,396.83,665.84,90
kharif,PMFBY,Jharkhand,Latehar,17.81,10855.91,716.04,499.18,661.13,124
kharif,PMFBY,Jharkhand,Lohardaga,12.39,7239.04,356.94,212.32,324.34,73
kharif,PMFBY,Jharkhand,Pakur,17.63,10249.32,401.34,196.73,401.09,133
kharif,PMFBY,Jharkhand,Palamu,65.06,36981.81,2771.13,2032.33,2770.96,293
kharif,PMFBY,Jharkhand,Ramgarh,13.78,6417.04,573.05,444.91,562.67,108
kharif,PMFBY,Jharkhand,Ranchi,90.69,49653.13,2245.69,1253.89,2245.65,294
kharif,PMFBY,Jharkhand,Simdega,22.01,12435.8,889.13,640.72,862.36,101
kharif,PMFBY,Karnataka,Ballari,0.03,0.1929,0.0048,0.0043,0.0043,761
kharif,PMFBY,Karnataka,Belagavi,0.03,0.1333,0.0032,0.0117,0.0117,999
kharif,PMFBY,Karnataka,Bengaluru Rural,0,0.0097,0.0002,0.0003,0.0003,193
kharif,PMFBY,Karnataka,Bengaluru Urban,0,0.0018,0,0,0,127
kharif,PMFBY,Karnataka,Bidar,0.17,0.6031,0.0121,0.0821,0.0821,560
kharif,PMFBY,Karnataka,Chikkamagaluru,0.01,0.0419,0.001,0.0022,0.0022,357
kharif,PMFBY,Karnataka,Chitradurga,0.1,0.4337,0.0095,0.0453,0.0453,536
kharif,PMFBY,Karnataka,Dakshina Kannada,0,0.0013,0,0,0,201
kharif,PMFBY,Karnataka,Davangere,0.03,0.1803,0.0037,0.0027,0.0027,355
kharif,PMFBY,Karnataka,Dharwad,0.11,0.5437,0.0181,0.0729,0.0729,321
kharif,PMFBY,Karnataka,Gadag,0.11,0.4348,0.0127,0.0459,0.0459,394
kharif,PMFBY,Karnataka,Haveri,0.1,0.5322,0.0132,0.0598,0.0598,498
kharif,PMFBY,Karnataka,Kodagu,0,0.002,0,0,0,108
kharif,PMFBY,Karnataka,Kolar,0.01,0.0447,0.001,0.0041,0.0041,300
kharif,PMFBY,Karnataka,Koppal,0.03,0.1435,0.0032,0.0138,0.0138,525
kharif,PMFBY,Karnataka,Mandya,0.01,0.0428,0.0009,0.0036,0.0036,534
kharif,PMFBY,Karnataka,Mysuru,0.01,0.027,0.0005,0.0001,0.0001,637
kharif,PMFBY,Karnataka,Raichur,0.13,0.6847,0.0176,0.0589,0.0589,559
kharif,PMFBY,Karnataka,Ramanagara,0,0.012,0.0002,0.0002,0.0002,268
kharif,PMFBY,Karnataka,Shivamogga,0.02,0.1573,0.0031,0.0114,0.0114,640
kharif,PMFBY,Karnataka,Tumakuru,0.09,0.3533,0.0072,0.0431,0.0431,889
kharif,PMFBY,Karnataka,Udupi,0,0.0031,0.0001,0,0,163
kharif,PMFBY,Karnataka,Vijayapura,0.03,0.1118,0.0024,0.0139,0.0139,662
kharif,WBCIS,Karnataka,Ballari,0,0.0129,0.0006,0.0013,0.0013,391
kharif,WBCIS,Karnataka,Belagavi,0,0.0038,0.0002,0.0005,0.0005,276
kharif,WBCIS,Karnataka,Bengaluru Rural,0,0.002,0.0001,0.0002,0.0002,176
kharif,WBCIS,Karnataka,Bengaluru Urban,0,0.0003,0,0,0,130
kharif,WBCIS,Karnataka,Bidar,0,0.0001,0,0,0,226
kharif,WBCIS,Karnataka,Chikkamagaluru,0.01,0.1138,0.0057,0.0142,0.0142,460
kharif,WBCIS,Karnataka,Chitradurga,0.01,0.1063,0.0053,0.0126,0.0126,500
kharif,WBCIS,Karnataka,Dakshina Kannada,0.01,0.1525,0.0076,0.019,0.019,483
kharif,WBCIS,Karnataka,Davangere,0.01,0.1044,0.0052,0.0156,0.0156,304
kharif,WBCIS,Karnataka,Dharwad,0,0.0069,0.0003,0.0008,0.0008,47
kharif,WBCIS,Karnataka,Gadag,0,0.0001,0,0,0,53
kharif,WBCIS,Karnataka,Haveri,0,0.0374,0.0019,0.0043,0.0043,376
kharif,WBCIS,Karnataka,Kodagu,0,0.0049,0.0002,0.0005,0.0005,193
kharif,WBCIS,Karnataka,Kolar,0,0.0126,0.0006,0.0012,0.0012,162
kharif,WBCIS,Karnataka,Koppal,0,0.0005,0,0.0001,0.0001,156
kharif,WBCIS,Karnataka,Mandya,0,0,0,0,0,0
kharif,WBCIS,Karnataka,Mysuru,0,0,0,0,0,0
kharif,WBCIS,Karnataka,Raichur,0,0.003,0.0001,0.0004,0.0004,215
kharif,WBCIS,Karnataka,Ramanagara,0,0.0081,0.0004,0.0008,0.0008,129
kharif,WBCIS,Karnataka,Shivamogga,0.01,0.1715,0.0086,0.02,0.02,689
kharif,WBCIS,Karnataka,Tumakuru,0.01,0.1877,0.0094,0.0308,0.0308,889
kharif,WBCIS,Karnataka,Udupi,0,0.0194,0.001,0.0026,0.0026,262
kharif,WBCIS,Karnataka,Vijayapura,0,0.0074,0.0004,0.0009,0.0009,392
kharif,PMFBY,Kerala,Alappuzha,4.23,3417.26,68.55,133.17,133.17,55
kharif,PMFBY,Kerala,Ernakulam,0.05,105.48,2.43,0,0,28
kharif,PMFBY,Kerala,Idukki,0.05,137.03,2.74,0,0,23
kharif,PMFBY,Kerala,Kannur,0.01,25.43,0.5085,0,0,12
kharif,PMFBY,Kerala,Kasaragod,0.01,17.8,0.4361,0,0,10
kharif,PMFBY,Kerala,Kollam,0.01,37.31,0.7462,0,0,19
kharif,PMFBY,Kerala,Kottayam,0.37,352.16,7.04,2.56,2.56,45
kharif,PMFBY,Kerala,Kozhikode,0,6.36,0.1864,0,0,9
kharif,PMFBY,Kerala,Malappuram,0.03,88.18,1.76,0,0,29
kharif,PMFBY,Kerala,Palakkad,0.2,593.5,14.83,0,0,55
kharif,PMFBY,Kerala,Pathanamthitta,0.04,43.23,0.8646,1.16,1.16,12
kharif,PMFBY,Kerala,Thiruvananthapuram,0.03,98.39,1.97,0,0,27
kharif,PMFBY,Kerala,Thrissur,0.03,76.3,1.53,0,0,29
kharif,PMFBY,Kerala,Wayanad,0.03,95.09,1.44,0,0,12
kharif,WBCIS,Kerala,Ernakulam,0.38,227.41,11.23,28.13,28.13,31
kharif,WBCIS,Kerala,Idukki,1.23,581.82,29.02,56.93,56.93,44
kharif,WBCIS,Kerala,Kannur,0.03,22.86,1.12,0.8989,0.8989,18
kharif,WBCIS,Kerala,Kasaragod,0.33,325.03,16.22,39.94,39.94,37
kharif,WBCIS,Kerala,Kollam,0,2.85,0.1423,0.2099,0.2099,3
kharif,WBCIS,Kerala,Kottayam,0.14,85.36,4.27,2.39,2.39,16
kharif,WBCIS,Kerala,Kozhikode,0.01,9.41,0.4704,0.4133,0.4133,7
kharif,WBCIS,Kerala,Malappuram,0.01,10.54,0.5079,0.4171,0.4171,13
kharif,WBCIS,Kerala,Palakkad,11.39,9117.71,184.29,1497.91,1497.91,85
kharif,WBCIS,Kerala,Thiruvananthapuram,0.01,10.56,0.5199,0.8029,0.8029,4
kharif,WBCIS,Kerala,Thrissur,0.21,178.58,4.43,21.7,21.7,62
kharif,WBCIS,Kerala,Wayanad,0.36,321.4,16.07,17.19,17.19,22
kharif,PMFBY,Madhya Pradesh,Agar Malwa,140.28,50493.3,1009.87,2524.42,2524.42,240
kharif,PMFBY,Madhya Pradesh,Alirajpur,24.03,5016.95,116.16,302.37,302.37,213
kharif,PMFBY,Madhya Pradesh,Anuppur,12.43,2087.87,41.76,292.05,292.05,275
kharif,PMFBY,Madhya Pradesh,Ashoknagar,96.27,23660.78,473.21,1183.04,1183.04,314
kharif,PMFBY,Madhya Pradesh,Balaghat,83.79,23419.54,468.35,508.6,508.6,686
kharif,PMFBY,Madhya Pradesh,Barwani,61.9,17412.48,648.59,1329.17,1329.17,328
kharif,PMFBY,Madhya Pradesh,Betul,210.37,53350.03,1067.03,4562.64,4562.64,566
kharif,PMFBY,Madhya Pradesh,Bhind,23.58,3006.75,60.14,77.03,77.03,223
kharif,PMFBY,Madhya Pradesh,Bhopal,107.46,26912.78,538.25,2311.66,2311.66,199
kharif,PMFBY,Madhya Pradesh,Burhanpur,8.13,2696.83,112.37,62.07,62.07,68
kharif,PMFBY,Madhya Pradesh,Chhatarpur,33.98,6123.71,122.47,216.98,216.98,56
kharif,PMFBY,Madhya Pradesh,Chhindwara,112.71,26266.44,623.65,1410.93,1410.93,698
kharif,PMFBY,Madhya Pradesh,Damoh,86.57,15406.85,308.14,605.62,605.62,329
kharif,PMFBY,Madhya Pradesh,Datia,66.71,16649.57,332.99,861.18,861.18,115
kharif,PMFBY,Madhya Pradesh,Dewas,410.78,98159.22,1966.24,8318.25,8318.25,517
kharif,PMFBY,Madhya Pradesh,Dhar,254.23,61453.18,1519.68,2071.3,2071.3,658
kharif,PMFBY,Madhya Pradesh,Dindori,14.57,2657.21,53.14,46.03,46.03,348
kharif,PMFBY,Madhya Pradesh,Guna,112.46,27747.55,554.95,1662.08,1662.08,438
kharif,PMFBY,Madhya Pradesh,Gwalior,34.87,8480.77,169.62,357.16,357.16,244
kharif,PMFBY,Madhya Pradesh,Harda,167.24,43743.61,874.87,4750.55,4750.55,197
kharif,PMFBY,Madhya Pradesh,Indore,210.1,63031.48,1260.63,4727.36,4727.36,320
kharif,PMFBY,Madhya Pradesh,Jabalpur,61.76,14512.8,290.26,976.61,976.61,419
kharif,PMFBY,Madhya Pradesh,Jhabua,31.2,7802.3,175.42,435.04,435.04,323
kharif,PMFBY,Madhya Pradesh,Katni,40.86,10187.53,203.74,222.52,222.52,399
kharif,PMFBY,Madhya Pradesh,Mandla,23.48,4563.34,91.27,155.18,155.18,446
kharif,PMFBY,Madhya Pradesh,Mandsaur,160.01,64674.43,1293.49,3264.34,3264.34,449
kharif,PMFBY,Madhya Pradesh,Morena,17.05,3192.33,63.85,94.77,94.77,455
kharif,PMFBY,Madhya Pradesh,Neemuch,85,34401.33,688.03,1203.88,1203.88,250
kharif,PMFBY,Madhya Pradesh,Niwari,4.89,920.04,18.4,17.32,17.32,4
kharif,PMFBY,Madhya Pradesh,Panna,26.7,4468.38,89.37,190.22,190.22,226
kharif,PMFBY,Madhya Pradesh,Raisen,307.08,73516.04,1470.32,2999.94,2999.94,497
kharif,PMFBY,Madhya Pradesh,Rajgarh,402.85,105693.53,2113.86,9512.19,9512.19,626
kharif,PMFBY,Madhya Pradesh,Ratlam,150.12,58520.23,1175.61,2809.7,2809.7,424
kharif,PMFBY,Madhya Pradesh,Rewa,42.64,8790.97,175.82,229.33,229.33,456
kharif,PMFBY,Madhya Pradesh,Sagar,306.68,74390.11,1487.8,7737.03,7737.03,765
kharif,PMFBY,Madhya Pradesh,Satna,46.77,11349.28,226.99,681.44,681.44,588
kharif,PMFBY,Madhya Pradesh,Sehore,443.6,126943.51,2538.87,9400.47,9400.47,507
kharif,PMFBY,Madhya Pradesh,Seoni,153.29,34137.96,682.76,1530.09,1530.09,627
kharif,PMFBY,Madhya Pradesh,Shahdol,26.45,4510.84,90.22,630.87,630.87,393
kharif,PMFBY,Madhya Pradesh,Shajapur,281.86,101305.64,2026.11,7341.96,7341.96,333
kharif,PMFBY,Madhya Pradesh,Sheopur,38.02,14351.88,287.04,515.39,515.39,216
kharif,PMFBY,Madhya Pradesh,Shivpuri,84.7,19358.18,387.16,1159.15,1159.15,367
kharif,PMFBY,Madhya Pradesh,Sidhi,5.99,1613.12,32.26,96.7,96.7,269
kharif,PMFBY,Madhya Pradesh,Singrauli,2.63,662.49,13.25,35.88,35.88,238
kharif,PMFBY,Madhya Pradesh,Tikamgarh,19.81,3663.14,73.26,157.87,157.87,32
kharif,PMFBY,Madhya Pradesh,Ujjain,443.64,156354.91,3127.1,10164.62,10164.62,629
kharif,PMFBY,Madhya Pradesh,Umaria,16.57,2853.45,57.07,317.69,317.69,154
kharif,PMFBY,Madhya Pradesh,Vidisha,403.08,96585.51,1931.71,12060.15,12060.15,585
kharif,WBCIS,Madhya Pradesh,Agar Malwa,1.98,1214.58,60.73,45.55,45.55,16
kharif,WBCIS,Madhya Pradesh,Alirajpur,0.11,57.16,2.86,1.07,1.07,3
kharif,WBCIS,Madhya Pradesh,Ashoknagar,0,2.26,0.113,0.086,0.086,2
kharif,WBCIS,Madhya Pradesh,Barwani,1.61,947.74,47.39,33.42,33.42,8
kharif,WBCIS,Madhya Pradesh,Betul,0.02,7.67,0.3833,0.1917,0.1917,8
kharif,WBCIS,Madhya Pradesh,Bhopal,0.03,15.2,0.7599,0.57,0.57,8
kharif,WBCIS,Madhya Pradesh,Burhanpur,22.52,25350.32,1267.52,1742.69,1742.69,8
kharif,WBCIS,Madhya Pradesh,Chhatarpur,0,0.9101,0.0455,0.0398,0.0398,1
kharif,WBCIS,Madhya Pradesh,Chhindwara,2.63,1546.07,77.3,59.68,59.68,21
kharif,WBCIS,Madhya Pradesh,Datia,0.01,2.56,0.128,0.08,0.08,3
kharif,WBCIS,Madhya Pradesh,Dewas,0.08,39.5,1.98,2.61,2.61,11
kharif,WBCIS,Madhya Pradesh,Dhar,11.5,6160.78,308.04,174,174,19
kharif,WBCIS,Madhya Pradesh,Guna,0,1.07,0.0535,0.0419,0.0419,2
kharif,WBCIS,Madhya Pradesh,Gwalior,0,0.1004,0.005,0.0035,0.0035,1
kharif,WBCIS,Madhya Pradesh,Harda,0,1.69,0.0844,0.0422,0.0422,3
kharif,WBCIS,Madhya Pradesh,Indore,0.13,61.38,3.07,4.22,4.22,5
kharif,WBCIS,Madhya Pradesh,Jhabua,1.8,878.55,43.93,26.14,26.14,6
kharif,WBCIS,Madhya Pradesh,Katni,0,1.08,0.0539,0.0405,0.0405,5
kharif,WBCIS,Madhya Pradesh,Mandla,0,0.1801,0.009,0.0056,0.0056,1
kharif,WBCIS,Madhya Pradesh,Mandsaur,0.47,275.02,13.75,5.71,5.71,11
kharif,WBCIS,Madhya Pradesh,Morena,0,0.0808,0.004,0.003,0.003,1
kharif,WBCIS,Madhya Pradesh,Neemuch,0.05,28.21,1.41,1.27,1.27,7
kharif,WBCIS,Madhya Pradesh,Raisen,0.05,22.9,1.15,1.28,1.28,11
kharif,WBCIS,Madhya Pradesh,Rajgarh,0.33,203.03,10.15,3.84,3.84,16
kharif,WBCIS,Madhya Pradesh,Ratlam,0.87,428.08,21.4,15.02,15.02,10
kharif,WBCIS,Madhya Pradesh,Rewa,0.03,12.01,0.6004,0.4131,0.4131,9
kharif,WBCIS,Madhya Pradesh,Sagar,0.03,14.4,0.7198,0.4519,0.4519,10
kharif,WBCIS,Madhya Pradesh,Satna,0.04,20.96,1.05,0.6551,0.6551,19
kharif,WBCIS,Madhya Pradesh,Sehore,0.02,10.05,0.5025,0.3769,0.3769,10
kharif,WBCIS,Madhya Pradesh,Seoni,0.04,18.63,0.9316,0.4835,0.4835,6
kharif,WBCIS,Madhya Pradesh,Shajapur,0.5,298.8,14.94,9.23,9.23,9
kharif,WBCIS,Madhya Pradesh,Sheopur,0.01,2.43,0.1214,0.0759,0.0759,4
kharif,WBCIS,Madhya Pradesh,Shivpuri,0.69,325.23,16.26,12.2,12.2,10
kharif,WBCIS,Madhya Pradesh,Sidhi,0,0.2557,0.0128,0.0096,0.0096,2
kharif,WBCIS,Madhya Pradesh,Singrauli,0,0.0237,0.0012,0.0009,0.0009,1
kharif,WBCIS,Madhya Pradesh,Tikamgarh,0,0.3839,0.0192,0.0096,0.0096,1
kharif,WBCIS,Madhya Pradesh,Ujjain,0.29,144.21,7.21,2.69,2.69,26
kharif,WBCIS,Madhya Pradesh,Vidisha,0.02,10.49,0.5246,0.2231,0.2231,6
kharif,PMFBY,Maharashtra,Akola,204.56,71619.27,1726.14,5645.26,5645.26,52
kharif,PMFBY,Maharashtra,Amravati,187.42,66344.02,1766.4,4880.92,4880.92,90
kharif,PMFBY,Maharashtra,Aurangabad,474.51,157148.78,5059.27,10251.04,10251.04,71
kharif,PMFBY,Maharashtra,Bhandara,76.61,27741.83,554.84,423.27,423.27,41
kharif,PMFBY,Maharashtra,Chandrapur,79.88,33201.72,824.27,1595.36,1595.36,50
kharif,PMFBY,Maharashtra,Dhule,71.25,24499.51,1059.17,857.3,857.3,43
kharif,PMFBY,Maharashtra,Gadchiroli,29.61,10091.03,215.53,170.08,170.08,41
kharif,PMFBY,Maharashtra,Hingoli,159.51,60701.59,1371.27,4533.72,4533.72,30
kharif,PMFBY,Maharashtra,Jalgaon,112.85,39630.96,1901.25,1431.72,1431.72,101
kharif,PMFBY,Maharashtra,Jalna,407.65,122236.66,3118.39,9909.33,9909.33,55
kharif,PMFBY,Maharashtra,Kolhapur,0.35,141.07,2.82,7.61,7.61,68
kharif,PMFBY,Maharashtra,Latur,619.65,238545.65,4860.57,22149.61,22149.61,70
kharif,PMFBY,Maharashtra,Nagpur,53.97,23055.41,750.46,1240.1,1240.1,69
kharif,PMFBY,Maharashtra,Nanded,586.52,224089.6,5008.26,26375.64,26375.64,96
kharif,PMFBY,Maharashtra,Nandurbar,20.06,7249.79,334.34,155.6,155.6,42
kharif,PMFBY,Maharashtra,Nashik,131.67,40115.21,1016.74,1157.39,1157.39,106
kharif,PMFBY,Maharashtra,Osmanabad,575.97,209382.74,4261,20800.72,20800.72,50
kharif,PMFBY,Maharashtra,Palghar,12.81,5168.56,103.37,86.1,86.1,28
kharif,PMFBY,Maharashtra,Parbhani,431.12,151975.43,3453.46,14261.84,14261.84,38
kharif,PMFBY,Maharashtra,Pune,22.51,6288.71,131.71,277.19,277.19,103
kharif,PMFBY,Maharashtra,Ratnagiri,0.34,148.64,2.97,2.23,2.23,46
kharif,PMFBY,Maharashtra,Sangli,82.63,19142.69,382.92,1795.68,1795.68,67
kharif,PMFBY,Maharashtra,Satara,48.16,12294.98,296.15,371.07,371.07,100
kharif,PMFBY,Maharashtra,Sindhudurg,0.24,103.63,2.07,1.56,1.56,33
kharif,PMFBY,Maharashtra,Solapur,373.69,87178.86,1790.91,7878.13,7878.13,102
kharif,PMFBY,Maharashtra,Thane,10.52,4132.46,82.65,71.41,71.41,28
kharif,PMFBY,Maharashtra,Wardha,40.18,16968.72,707.2,870.31,870.31,47
kharif,PMFBY,Maharashtra,Washim,206.56,81723.76,1786.89,7320.51,7320.51,46
kharif,PMFBY,Maharashtra,Yavatmal,377.24,115483.44,3706.82,7975.23,7975.23,110
kharif,WBCIS,Maharashtra,Akola,2.24,1700.97,85.05,194.67,194.67,16
kharif,WBCIS,Maharashtra,Amravati,5.99,4614.92,230.75,115.37,115.37,63
kharif,WBCIS,Maharashtra,Aurangabad,25.11,23454.91,1172.75,1172.5,1172.5,49
kharif,WBCIS,Maharashtra,Dhule,2.08,2509.12,125.46,166.38,166.38,30
kharif,WBCIS,Maharashtra,Hingoli,0.12,90.34,4.52,7.01,7.01,18
kharif,WBCIS,Maharashtra,Jalgaon,0.97,823.78,41.19,47.87,47.87,46
kharif,WBCIS,Maharashtra,Jalna,27.78,25456.75,1272.84,894.13,894.13,48
kharif,WBCIS,Maharashtra,Latur,0.09,107.75,5.39,2.69,2.69,12
kharif,WBCIS,Maharashtra,Nagpur,3.06,2355.07,117.75,55.34,55.34,37
kharif,WBCIS,Maharashtra,Nanded,0.14,106.07,5.3,5.2,5.2,3
kharif,WBCIS,Maharashtra,Nashik,13.73,16598.91,829.95,287.24,287.24,49
kharif,WBCIS,Maharashtra,Osmanabad,0.46,431.88,21.59,27.48,27.48,33
kharif,WBCIS,Maharashtra,Palghar,4.5,2474.16,123.71,432.98,432.98,20
kharif,WBCIS,Maharashtra,Parbhani,1.18,905.04,45.25,64.37,64.37,14
kharif,WBCIS,Maharashtra,Pune,6.83,8239.29,411.96,308.2,308.2,48
kharif,WBCIS,Maharashtra,Sangli,19.44,23524.38,1176.22,1411.47,1411.47,31
kharif,WBCIS,Maharashtra,Satara,3.82,4617.8,230.89,253.98,253.98,32
kharif,WBCIS,Maharashtra,Solapur,36.47,43903.22,2195.16,1540.59,1540.59,87
kharif,WBCIS,Maharashtra,Thane,0.01,4.58,0.2291,0.3436,0.3436,3
kharif,WBCIS,Maharashtra,Wardha,0.19,145.45,7.27,2.85,2.85,11
kharif,WBCIS,Maharashtra,Washim,0.2,172.83,8.64,11.59,11.59,25
kharif,WBCIS,Maharashtra,Yavatmal,0.1,75.97,3.8,1.9,1.9,19
kharif,PMFBY,Manipur,Bishnupur,2.1,1426.97,28.54,37.53,37.53,2
kharif,PMFBY,Manipur,Chandel,0.01,7.77,0.1554,0.2044,0.2044,1
kharif,PMFBY,Manipur,Churachandpur,0.02,12.41,0.2482,0.3263,0.3263,2
kharif,PMFBY,Manipur,Imphal East,0.2,135.24,2.7,3.56,3.56,2
kharif,PMFBY,Manipur,Imphal West,0.06,41.28,0.8256,1.09,1.09,2
kharif,PMFBY,Manipur,Senapati,0,0.7262,0.0145,0.0191,0.0191,2
kharif,PMFBY,Manipur,Thoubal,0.19,128.59,2.57,3.38,3.38,2
kharif,PMFBY,Meghalaya,East Khasi Hills,0.01,6.33,0.3167,0,0,1
kharif,PMFBY,Meghalaya,North Garo Hills,0.01,10.9,0.2181,0,0,1
kharif,PMFBY,Meghalaya,Ri Bhoi,0.38,290.94,11.16,0.1776,0.1776,3
kharif,PMFBY,Meghalaya,South West Garo Hills,0.02,7.75,0.1868,0.0134,0.0134,1
kharif,PMFBY,Meghalaya,West Garo Hills,0.03,20.97,0.8389,0,0,1
kharif,PMFBY,Meghalaya,West Khasi Hills,0.01,6.05,0.121,0.0121,0.0121,1
kharif,PMFBY,Odisha,Anugul,58.83,35367.89,707.06,3530.13,3530.13,236
kharif,PMFBY,Odisha,Balangir,304.14,201207.58,4048.27,23928.83,23928.83,338
kharif,PMFBY,Odisha,Baleshwar,68.41,48919.54,978.67,2017.53,2017.53,365
kharif,PMFBY,Odisha,Bargarh,240.75,156244.08,3117.58,11520.72,11520.72,270
kharif,PMFBY,Odisha,Bhadrak,66.3,43096.72,861.93,2191.46,2191.46,221
kharif,PMFBY,Odisha,Cuttack,33.19,19081.82,381.62,1221.1,1221.1,358
